,names,district,location,xaxis,yaxis,roomspace,orientation,numrooms,height,floors,owner,postdate,price,is_total,numbed,numdining,numbath,is_new,two_bathroom,decoration,is_subway_house,rent_period_month,deposit_1_pay_1,is_key,central_heating
1807,整租 ·   五矿央产房。精装一居室，拎包可入住,海淀,甘家口,116.3364,39.940908,45,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,18,链家,13天前发布,6000,1.0,1,1,1,0,0,1,1,0,0,1,1
1808,整租 · 北京新天地一期 1室1厅 5500元,朝阳,常营,116.610923,39.919619,65,西北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,28,链家,16天前发布,5500,1.0,1,1,1,0,0,1,1,0,0,0,1
1809,整租 · 建功南里 1室1厅 5300元,西城,白纸坊,116.35931599999999,39.882762,48,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,18,链家,13天前发布,5300,1.0,1,1,1,0,0,0,0,0,0,0,1
1810,贵园南里丙区 1室1厅 4200元,亦庄开发区,亦庄,116.49041100000001,39.798212,55,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,6,链家,16天前发布,4200,,1,1,1,0,0,0,0,0,0,0,1
1811,天通公园里 1室1厅 5500元,昌平,天通苑,116.43801,40.076114000000004,56,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,24,链家,16天前发布,5500,,1,1,1,0,0,0,0,0,0,0,1
1812,整租 · 设计师广场 1室0厅 4200元,丰台,科技园区,116.29170800000001,39.844912,47,西南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",高楼层,26,链家,16天前发布,4200,1.0,1,0,1,0,0,1,0,0,0,0,1
1813,整租 ·   星河城东区 西向一居室 随时入住,丰台,马家堡,116.37602700000001,39.843728999999996,63,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,20,链家,15天前发布,6000,1.0,1,1,1,0,0,1,1,0,0,0,1
1814,整租 · 贵园南里丙区 1室1厅 4200元,亦庄开发区,亦庄,116.49041100000001,39.798212,60,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,3天前发布,4200,1.0,1,1,1,1,0,0,0,0,0,0,1
1815,郁花园三里 1室1厅 3800元,大兴,郁花园,116.34003999999999,39.775896,48,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,16,链家,11天前发布,3800,,1,1,1,0,0,0,1,0,0,0,1
1816,北重西厂 1室1厅 3500元,石景山,鲁谷,116.236519,39.898977,41,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,6,链家,16天前发布,3500,,1,1,1,0,0,0,0,0,0,0,1
1817,天宁寺前街北里 1室1厅 5000元,西城,天宁寺,116.35163100000001,39.899035,42,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,5,链家,15天前发布,5000,,1,1,1,0,0,0,0,0,0,0,1
1818,车道沟10号院 1室1厅 5500元,海淀,紫竹桥,116.308081,39.951777,39,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,18,链家,16天前发布,5500,,1,1,1,0,0,0,1,0,0,0,1
1819,整租 ·   富力公馆   酒店式公寓  中央空调+地暖,朝阳,双井,116.455537,39.900377,96,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,18,链家,3天前发布,15000,1.0,1,1,1,1,0,1,1,0,0,0,1
1820,整租 · 绿地诺亚方舟 2房间1卫 3000元,房山,良乡,116.188119,39.735903,50,南,"defaultdict(<class 'int'>, {'bath': 1, 'bed': 1, 'dining': 1})",中楼层,17,链家,15天前发布,3000,1.0,1,1,1,0,0,1,1,0,0,1,1
1821,整租 ·  沿海赛洛城 温馨一居 诚意出租,朝阳,百子湾,116.51151999999999,39.901436,70,东 西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,25,链家,14天前发布,7000,1.0,1,1,1,0,0,1,0,0,0,1,1
1822,当代名筑 1室1厅 4500元,通州,梨园,116.67166399999999,39.895142,65,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,12,链家,15天前发布,4500,,1,1,1,0,0,0,1,0,0,0,1
1823,旭辉E天地 2房间1卫 2600元,房山,良乡,116.175752,39.728172,35,西,"defaultdict(<class 'int'>, {'bath': 1, 'bed': 1, 'dining': 1})",低楼层,14,链家,15天前发布,2600,,1,1,1,0,0,0,1,0,0,1,1
1824,整租 · 靠近总部基地精装，家电齐全随时可签，拎包入住,丰台,科技园区,116.30095,39.838443,59,西南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,31,链家,15天前发布,4800,1.0,1,1,1,0,0,1,1,0,0,0,1
1825,天泰北双苑 1室1厅 4600元,朝阳,双桥,116.564416,39.909334,58,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,7,链家,10天前发布,4600,,1,1,1,0,0,0,1,0,0,0,0
1826,北京方向 1室1厅 6000元,丰台,科技园区,116.30606200000001,39.820040000000006,61,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,14,链家,15天前发布,6000,,1,1,1,0,0,0,1,0,0,0,1
1827,整租 · 西二环  花园洋房 精装修 拎包入住,西城,天宁寺,116.354329,39.886078000000005,56,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,21,链家,12天前发布,6000,1.0,1,1,1,0,0,1,0,0,0,0,0
1828,整租 ·   新悦家园西北朝向正规一居室 家具家电全 放心入住,昌平,鼓楼大街,116.23536599999998,40.216037,59,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,6,链家,15天前发布,3300,1.0,1,1,1,0,0,0,0,0,0,0,1
1829,整租 · 北京像素南区 1房间1卫 4600元,朝阳,常营,116.62206299999998,39.931519,48,南,"defaultdict(<class 'int'>, {'bath': 1, 'bed': 1, 'dining': 0})",高楼层,23,链家,15天前发布,4600,1.0,1,0,1,0,0,1,1,0,0,1,1
1830,新街口西里三区 1室1厅 7200元,西城,新街口,116.37260500000001,39.949564,50,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,6,链家,7天前发布,7200,,1,1,1,0,0,0,1,0,0,0,0
1831,时尚街区东区 1室1厅 4300元,通州,梨园,116.674125,39.888622999999995,67,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,21,链家,15天前发布,4300,,1,1,1,0,0,0,1,0,0,0,1
1832,整租 · 兰德华庭 1室1厅 4900元,海淀,田村,116.258944,39.934331,32,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,13,链家,15天前发布,4900,1.0,1,1,1,0,0,0,1,0,0,1,1
1833,华严北里小区 1室2厅 6900元,朝阳,健翔桥,116.39021299999999,39.989129,59,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 2, 'bath': 1})",高楼层,18,链家,10天前发布,6900,,1,2,1,0,0,0,1,0,0,0,1
1834,整租 ·   五棵松 今日家园 装修不错一居室 随时入住,海淀,五棵松,116.28740800000001,39.906807,64,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,24,链家,14天前发布,6800,1.0,1,1,1,0,0,0,0,0,0,0,1
1835,万象新天一区 1室1厅 6100元,朝阳,常营,116.59946799999999,39.935619,68,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,14,链家,14天前发布,6100,,1,1,1,0,0,0,1,0,0,0,1
1836,整租 ·   东大桥路  一居室 方便出行  拎包入住,朝阳,朝阳门外,116.456398,39.923681,45,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,18,链家,14天前发布,6800,1.0,1,1,1,0,0,1,1,0,0,1,1
1837,东亚望京  东北向  看房方便  有钥匙,朝阳,望京,116.479295,39.997662,59,东北,"defaultdict(<class 'int'>, {'bath': 1, 'bed': 1, 'dining': 1})",中楼层,34,链家,14天前发布,6700,,1,1,1,0,0,0,1,0,0,1,1
1838,整租 ·   安立路地铁口，居家精装修，4月10日拎包入住,朝阳,亚运村,116.417902,40.004014,46,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,6,链家,14天前发布,6500,1.0,1,1,1,0,0,1,1,0,0,0,1
1839,整租 · 南顶村 1室1厅 4000元,丰台,赵公口,116.41688799999999,39.850187,69,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,14天前发布,4000,1.0,1,1,1,0,0,1,1,0,0,0,1
1840,整租 · 米拉小镇 1室1厅 3600元,亦庄开发区,马驹桥,116.551852,39.765948,43,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,21,链家,14天前发布,3600,1.0,1,1,1,0,0,1,0,0,0,0,1
1841,整租 ·   史家 朝南精装修一居室 低楼层,东城,朝阳门内,116.43423700000001,39.933725,52,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,4,链家,14天前发布,8800,1.0,1,1,1,0,0,1,1,0,0,0,1
1842,弘善家园 1室1厅 5800元,朝阳,潘家园,116.457526,39.8764,70,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,28,链家,9天前发布,5800,,1,1,1,0,0,0,1,0,0,0,0
1843,阿曼寓所 1室0厅 6000元,朝阳,高碑店,116.534917,39.927474,64,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",高楼层,16,链家,14天前发布,6000,,1,0,1,0,0,0,0,0,0,0,0
1844,彩虹城四区 1室1厅 5000元,丰台,赵公口,116.419618,39.845427,52,东北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,22,链家,13天前发布,5000,,1,1,1,0,0,0,0,0,0,1,1
1845,杨庄北区 1室1厅 4500元,石景山,杨庄,116.195177,39.932325,53,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,7,链家,13天前发布,4500,,1,1,1,0,0,0,1,0,0,0,1
1846,整租 · 裕隆新村精装一居 天秀花园309医院,海淀,马连洼,116.276074,40.029716,64,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,13天前发布,6500,1.0,1,1,1,0,0,1,0,0,0,0,0
1847,整租 · gogo新世代 1室1厅 4800元,丰台,方庄,116.42929299999999,39.872461,28,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,23,链家,13天前发布,4800,1.0,1,1,1,0,0,1,1,0,0,0,1
1848,五里坨 1室1厅 3000元,石景山,石景山其它,116.134735,39.96164,41,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,6,链家,13天前发布,3000,,1,1,1,0,0,0,0,0,0,1,0
1849,整租 ·    电梯房 ， 宽敞干净的大一居室,顺义,顺义城,116.670101,40.118728999999995,73,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,18,链家,13天前发布,3200,1.0,1,1,1,0,0,0,0,0,0,0,1
1850,整租 · 柏林爱乐四期 1室1厅 6000元,朝阳,常营,116.59181399999999,39.929959000000004,67,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,11,链家,13天前发布,6000,1.0,1,1,1,0,0,0,1,0,0,0,1
1851,整租 ·   精装全南一居室出租，家电家具齐全随时看房,朝阳,欢乐谷,116.49933899999999,39.884675,72,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,25,链家,4天前发布,9500,1.0,1,1,1,1,0,1,1,0,0,0,1
1852,整租 ·   一万米家园  三层 一居室 家具家电齐全 业主诚租,房山,良乡,116.15323799999999,39.745157,51,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,13天前发布,2700,1.0,1,1,1,0,0,0,0,0,0,0,0
1853,整租 ·   凯德锦绣精装修一居室，第一次出租,朝阳,四惠,116.498691,39.922943,82,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,26,链家,13天前发布,11500,1.0,1,1,1,0,0,1,0,0,0,1,1
1854,整租 ·   夏霖园一改二一居室 采光好 中楼层 适合居住,海淀,西北旺,116.27174199999999,40.058056,56,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,13天前发布,5600,1.0,1,1,1,0,0,1,1,0,0,0,0
1855,整租 ·  和平里五区精装修一居室，短租半年左右,东城,和平里,116.42691200000002,39.960778999999995,41,西南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,8天前发布,5500,1.0,1,1,1,0,0,1,1,0,0,0,1
1856,K2清水湾 1室0厅 3200元,通州,潞苑,116.689177,39.931339,40,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",高楼层,27,链家,12天前发布,3200,,1,0,1,0,0,0,0,0,0,1,1
1857,整租 · 平乐园小区简装一居室 低楼层，看房随时,朝阳,北工大,116.487808,39.889853,47,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,6,链家,10天前发布,4800,1.0,1,1,1,0,0,0,1,0,0,1,1
1858,北京新天地四期 1室1厅 5600元,朝阳,常营,116.612889,39.923544,66,西南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,26,链家,4天前发布,5600,,1,1,1,1,0,0,0,0,0,0,1
1859,保利金泉 1室1厅 9500元,朝阳,亚运村,116.418802,40.010659000000004,77,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,30,链家,7天前发布,9500,,1,1,1,0,0,0,1,0,0,0,1
1860,整租 ·   慧谷阳光 北向一居室  精装全齐 随时起租,朝阳,望京,116.486419,40.009034,52,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",高楼层,16,链家,12天前发布,7300,1.0,1,0,1,0,0,1,1,0,0,1,1
1861,整租 · 专家国际公馆 1房间1卫 7800元,海淀,清河,116.36086599999999,40.047222,60,南,"defaultdict(<class 'int'>, {'bath': 1, 'bed': 1, 'dining': 0})",中楼层,5,链家,3天前发布,7800,1.0,1,0,1,1,0,1,1,0,0,1,1
1862,云景西里南区 1室1厅 3300元,通州,梨园,116.667208,39.885232,46,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,6,链家,11天前发布,3300,,1,1,1,0,0,0,0,0,0,1,1
1863,整租 · 三环里  北广精装开间  拎包入住,西城,六铺炕,116.39017700000001,39.967981,39,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",高楼层,16,链家,12天前发布,5600,1.0,1,0,1,0,0,1,0,0,0,1,1
1864,红杉一品 1室1厅 3800元,顺义,顺义城,116.65355100000001,40.130253,62,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,16,链家,11天前发布,3800,,1,1,1,0,0,0,0,0,0,1,1
1865,整租 · 文慧园 1室1厅 6500元,海淀,新街口,116.36919099999999,39.955197999999996,47,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,6,链家,11天前发布,6500,1.0,1,1,1,0,0,1,1,0,0,0,1
1866,时尚街区东区 1室0厅 4000元,通州,梨园,116.674125,39.888622999999995,49,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",低楼层,13,链家,11天前发布,4000,,1,0,1,0,0,0,1,0,0,0,1
1867,整租 ·   房子东向开间  精装修  家具家电齐全  看房提前预约,朝阳,华威桥,116.47638,39.875690999999996,47,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",中楼层,17,链家,11天前发布,6100,1.0,1,0,1,0,0,1,1,0,0,0,1
1868,整租 · 旧宫新苑南区 1室1厅 4100元,大兴,旧宫,116.462042,39.803975,61,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,18,链家,11天前发布,4100,1.0,1,1,1,0,0,0,0,0,0,1,1
1869,新城阳光 1室1厅 4000元,通州,梨园,116.669921,39.887890000000006,61,西南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,13,链家,5天前发布,4000,,1,1,1,1,0,0,0,0,0,0,1
1870,整租 · 建工家园 1室1厅 5000元,朝阳,十里河,116.48898799999999,39.870064,65,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,23,链家,10天前发布,5000,1.0,1,1,1,0,0,1,0,0,0,0,0
1871,定福家园3号院 1室1厅 6200元,朝阳,定福庄,116.57265,39.928837,62,东 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,12,链家,11天前发布,6200,,1,1,1,0,0,0,1,0,0,0,0
1872,东直门 精装修 一居室 看房提前预约 4.19之后入住,东城,东直门,116.441446,39.943621,47,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,18,链家,11天前发布,6500,,1,1,1,0,0,1,1,0,0,0,1
1873,整租 · 京投银泰琨御府 1房间1卫 9000元,海淀,四季青,116.29796999999999,39.939975,60,西,"defaultdict(<class 'int'>, {'bath': 1, 'bed': 1, 'dining': 0})",低楼层,16,链家,11天前发布,9000,1.0,1,0,1,0,0,1,1,0,0,1,1
1874,整租 ·   金泉时代 出租办公 交通便利 看房随时,朝阳,亚运村,116.422211,40.011387,159,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,25,链家,11天前发布,20000,1.0,1,1,1,0,0,1,1,0,0,1,1
1875,黄村中里 1室1厅 4000元,大兴,黄村中,116.347586,39.738759,68,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,18,链家,11天前发布,4000,,1,1,1,0,0,0,1,0,0,1,0
1876,整租 · 三合北巷 1室1厅 3300元,大兴,黄村中,116.327248,39.741504,58,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,18,链家,11天前发布,3300,1.0,1,1,1,0,0,0,0,0,0,0,1
1877,荣丰2008 1室0厅 4200元,西城,广安门,116.343245,39.900529,32,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",中楼层,20,链家,11天前发布,4200,,1,0,1,0,0,0,1,0,0,0,1
1878,整租 · 怡海花园恒丰园 1室1厅 6300元,丰台,玉泉营,116.309431,39.842690999999995,69,西南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,26,链家,11天前发布,6300,1.0,1,1,1,0,0,0,1,0,0,0,1
1879,整租 · 郁花园三里，拎包入住，适合单身和小夫妻居住,大兴,郁花园,116.34003999999999,39.775896,48,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,16,链家,10天前发布,3700,1.0,1,1,1,0,0,0,1,0,0,1,1
1880,整租 · 首开国风美唐综合楼 1房间1卫 5700元,昌平,回龙观,116.36695,40.079240999999996,60,南,"defaultdict(<class 'int'>, {'bath': 1, 'bed': 1, 'dining': 0})",中楼层,17,链家,4天前发布,5700,1.0,1,0,1,1,0,1,1,0,0,1,1
1881,整租 · gogo新世代 1室0厅 5500元,丰台,方庄,116.42929299999999,39.872461,46,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",高楼层,32,链家,10天前发布,5500,1.0,1,0,1,0,0,1,1,0,0,0,0
1882,整租 · 双龙南里 精装修 电梯房 一居室,朝阳,华威桥,116.488534,39.875468,44,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,18,链家,3天前发布,5000,1.0,1,1,1,1,0,1,1,0,0,0,1
1883,青年公寓 1室1厅 5800元,海淀,皂君庙,116.334602,39.972618,42,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,17,链家,4天前发布,5800,,1,1,1,1,0,0,1,0,0,1,1
1884,7克拉 2房间1卫 5000元,丰台,马家堡,116.391671,39.845707,41,西,"defaultdict(<class 'int'>, {'bath': 1, 'bed': 1, 'dining': 1})",中楼层,11,链家,9天前发布,5000,,1,1,1,0,0,0,1,0,0,1,1
1885,鼎立水岸家园 1室0厅 5500元,丰台,北京南站,116.37201499999999,39.86688,58,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",高楼层,21,链家,10天前发布,5500,,1,0,1,0,0,0,0,0,0,0,1
1886,整租 ·    金融街 西城晶华 精装正规一居 阳光房朝小区安静,西城,金融街,116.372543,39.927054,54,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,7,链家,10天前发布,12000,1.0,1,1,1,0,0,1,1,0,0,1,1
1887,保利春天派 2房间2卫 3600元,大兴,天宫院,116.32567,39.675219,52,南,"defaultdict(<class 'int'>, {'bath': 2, 'bed': 1, 'dining': 1})",高楼层,10,链家,10天前发布,3600,,1,1,2,0,0,0,1,0,0,1,1
1888,整租 · 美景东方 1室1厅 6500元,朝阳,华威桥,116.47638,39.875690999999996,55,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,25,链家,10天前发布,6500,1.0,1,1,1,0,0,1,1,0,0,1,1
1889,欣园小区 1室1厅 4800元,丰台,马连道,116.33690800000001,39.878778000000004,45,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,10天前发布,4800,,1,1,1,0,0,0,0,0,0,0,1
1890,惠民家园 1室1厅 5000元,门头沟,大峪,116.10077199999999,39.944701,66,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,10天前发布,5000,,1,1,1,0,0,0,0,0,0,0,1
1891,天桥北里 1室1厅 5000元,西城,陶然亭,116.403304,39.891690999999994,52,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,7,链家,10天前发布,5000,,1,1,1,0,0,0,1,0,0,0,1
1892,整租 ·   远见名苑朝北正规一居室，对花园,西城,广安门,116.34498500000001,39.891739,49,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,25,链家,10天前发布,6000,1.0,1,1,1,0,0,1,1,0,0,0,0
1893,锋创科技园 2房间1卫 4000元 复式,亦庄开发区,亦庄,116.574931,39.787887,27,北,"defaultdict(<class 'int'>, {'bath': 1, 'bed': 1, 'dining': 1})",低楼层,19,链家,10天前发布,4000,,1,1,1,0,0,0,1,0,0,1,1
1894,整租 · 绿雅阁 1室1厅 6200元,朝阳,芍药居,116.442504,39.994467,52,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,25,链家,10天前发布,6200,1.0,1,1,1,0,0,1,0,0,0,0,1
1895,整租 · 圆明园西路3号院 1室1厅 5000元,海淀,马连洼,116.286349,40.029154,43,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,6,链家,10天前发布,5000,1.0,1,1,1,0,0,1,1,0,0,0,1
1896,朗琴园 1室1厅 7000元,西城,广安门,116.34828200000001,39.892777,59,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,29,链家,5天前发布,7000,,1,1,1,1,0,0,1,0,0,0,0
1897,核桃园北里 1室1厅 6000元,朝阳,东大桥,116.46251699999999,39.931273,52,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,5,链家,10天前发布,6000,,1,1,1,0,0,0,1,0,0,0,1
1898,整租 · 丝竹园  一居室 采光好 近期可入住,朝阳,健翔桥,116.385994,39.995746999999994,45,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,9,链家,10天前发布,5500,1.0,1,1,1,0,0,0,0,0,0,0,1
